,postalcode,price,year,area,rooms,type
182685,102,58500000,2019,60,1,0
182686,103,165000000,1986,325,5,1
182687,200,62000000,1978,75,2,0
182688,230,41000000,1978,89,2,1
182689,230,33500000,1987,65,1,0
182690,230,65000000,1992,135,2,1
182691,300,41000000,2002,76,1,0
182692,240,52000000,1966,162,4,2
182693,260,27500000,1980,54,1,0
182694,260,87000000,1989,179,3,2
182695,245,52900000,1954,260,7,2
182697,201,50000000,1998,57,1,0
182698,200,150000000,2015,220,3,1
182699,210,65900000,2013,74,1,0
182700,270,87000000,2017,133,4,0
182701,203,69500000,2006,103,2,0
182702,225,106000000,1979,190,4,2
182703,108,52733000,1962,183,4,0
182704,730,37000000,2005,105,3,1
182705,800,67000000,1957,157,4,2
182706,260,64000000,2022,100,2,0
182708,600,44300000,2016,69,1,0
182710,804,30000000,2007,70,1,1
182712,111,112000000,1984,194,4,2
182713,105,68000000,1939,109,2,0
182714,600,25800000,1904,74,2,0
182715,604,68000000,1926,198,4,2
182717,780,64000000,1959,212,4,2
182718,108,82500000,2010,100,2,0
182719,210,67295000,2021,180,5,1
182723,221,65500000,2023,80,2,0
182725,210,109900000,2023,126,2,0
182727,400,18000000,1981,65,1,0
182728,108,64900000,1969,86,3,0
182729,170,107000000,1964,167,3,0
182730,111,34000000,1974,81,2,0
182732,104,75400000,1959,95,3,0
182733,112,83500000,1998,145,3,0
182734,112,56500000,1994,81,2,0
182735,111,49900000,1979,85,1,0
182737,105,75000000,2001,108,2,0
182738,112,58500000,1992,83,2,0
182739,112,59000000,1996,110,2,0
182740,270,86000000,2008,133,2,0
182741,210,99900000,2023,159,3,0
182742,210,37300000,1982,38,1,0
182743,350,28000000,1996,88,2,0
182744,640,30000000,1948,164,4,0
182745,105,50000000,1945,42,2,0
182746,230,34500000,1976,66,2,0
182747,262,39000000,1992,105,2,0
182749,800,49900000,2022,80,2,0
182750,201,68750000,2014,86,2,0
182751,600,37700000,1957,72,1,0
182753,108,119500000,1956,168,5,1
182754,225,115000000,1989,182,4,1
182755,210,76900000,1980,107,2,0
182756,210,69000000,2022,83,2,0
182757,104,89000000,1948,134,2,0
182758,262,47000000,1978,123,4,0
182759,262,30000000,1956,58,2,0
182760,104,43800000,1961,47,1,0
182761,103,87000000,1983,156,4,0
182762,108,50700000,1977,73,1,0
182763,203,64000000,2014,93,2,0
182764,260,39000000,1970,81,2,0
182765,210,172500000,2008,254,5,2
182766,210,82000000,2019,112,3,0
182767,270,82500000,2017,128,3,0
182768,190,53500000,2022,92,3,0
182769,230,53500000,2001,160,3,1
182770,230,18000000,1976,66,2,0
182771,230,34000000,1975,71,1,0
182772,260,46900000,2019,74,2,0
182773,220,77900000,1992,112,2,0
182774,105,64000000,1949,104,2,0
182776,112,62500000,2023,74,1,0
182777,112,62500000,2023,75,1,0
182778,109,46000000,1968,105,3,0
182781,105,62000000,1998,84,2,0
182782,221,62500000,2023,79,2,0
182783,250,64000000,1968,168,3,2
182784,109,56000000,1976,127,2,0
182785,101,40500000,1921,45,1,0
182786,730,68900000,1980,183,4,2
182787,260,45500000,2019,83,2,0
182788,230,30500000,1960,39,1,0
182790,250,57800000,2007,114,2,1
182791,260,274000000,2008,551,3,0
182792,260,274000000,2008,551,3,0
182793,260,274000000,2008,551,2,0
182794,260,274000000,2008,551,2,0
182795,260,274000000,2008,551,3,0
182796,107,73500000,1940,97,3,0
182797,101,70000000,1958,73,2,0
182799,300,64000000,2018,99,2,0
182800,800,61800000,2023,101,2,0
182801,190,52200000,2023,90,2,0
182803,112,56500000,1987,86,2,0
182804,460,27000000,1962,133,4,2
182805,108,68900000,1963,102,2,0
182806,200,112900000,1948,182,4,0
182807,101,262500000,1930,228,8,0
182808,210,115500000,2016,170,3,0
182809,200,84000000,1971,150,4,0
182810,210,89900000,2000,127,3,0
182811,101,65200000,1920,90,3,0
182812,203,72700000,2004,100,2,0
182813,800,76500000,2001,151,3,1
182815,111,99000000,1974,203,4,1
182818,210,61900000,2023,66,1,0
182819,825,62400000,1933,163,3,2
182820,221,65500000,2023,80,2,0
182821,112,69200000,1992,136,3,0
182822,210,70000000,2019,98,2,0
182823,220,36000000,1956,54,1,0
182824,600,48500000,2021,71,2,0
182825,600,60000000,2016,101,2,0
182826,170,152000000,1958,222,5,0
182827,107,76900000,1979,98,3,0
182828,580,31000000,1924,108,3,2
182829,101,95000000,1934,149,5,0
182830,109,65000000,1977,144,4,0
182831,101,41900000,1943,51,1,0
182832,201,76900000,1998,163,4,0
182834,200,48200000,1966,64,1,0
182835,105,150000000,1983,253,4,0
182836,210,105900000,2023,128,3,0
182839,190,56000000,2022,106,4,0
182840,245,68000000,2023,136,3,1
182842,210,67900000,2023,80,1,0
182843,200,50000000,1981,82,2,0
182844,270,74000000,2017,101,2,0
182845,200,132000000,2022,129,2,0
182846,210,105000000,1987,195,5,1
182847,210,69000000,2023,81,1,0
182849,230,40000000,1953,91,2,0
182850,210,90000000,2023,98,3,0
182851,104,58000000,2023,67,1,0
182854,210,65500000,2022,80,3,0
182855,641,44000000,2006,138,2,2
182856,203,65000000,2005,99,2,0
182857,210,65500000,2022,80,3,0
182859,221,60000000,2004,99,3,0
182860,201,118500000,2021,129,3,0
182861,201,154000000,1998,243,4,2
182862,102,92000000,2022,110,2,0
182863,580,31000000,1959,124,3,0
182865,113,80000000,2003,126,3,0
182866,104,69000000,2023,92,2,0
182867,220,71400000,1966,134,3,0
182868,221,59000000,2006,89,2,0
182869,221,62500000,2023,78,2,0
182870,220,75000000,1978,149,4,0
182871,201,73500000,1999,107,2,0
182872,221,105000000,1998,181,3,0
182873,220,62000000,1978,99,2,0
182874,210,71000000,2006,93,1,0
182875,104,13817000,1966,103,2,0
182876,104,103000000,1945,170,4,0
182877,200,109000000,1989,169,3,1
182878,201,92000000,2001,137,4,0
182880,170,96000000,2019,126,3,0
182881,110,74000000,1991,117,3,0
182882,105,71000000,1948,85,2,0
182883,103,63900000,1985,79,2,0
182884,107,69900000,1959,64,2,0
182885,700,40000000,1984,101,3,0
182886,730,45000000,2021,92,2,1
182887,730,35100000,2005,88,2,1
182888,740,24500000,1944,71,2,0
182889,220,56500000,1957,86,2,0
182890,101,61900000,1962,89,3,0
182891,170,214000000,1945,249,6,0
182892,170,214000000,1955,249,5,2
182893,260,56000000,2020,97,2,0
182894,203,85000000,2003,119,2,0
182895,210,178000000,2020,266,5,1
182896,300,73600000,2017,125,3,0
182897,350,25500000,1955,165,7,2
182899,104,79400000,2022,100,2,0
182900,230,27500000,1953,64,2,0
182902,300,43500000,1982,95,2,0
182904,600,63900000,2023,87,2,0
182905,600,34900000,2023,47,1,0
182906,310,53500000,2022,90,2,0
182907,310,53500000,2022,91,2,0
182908,600,89900000,2023,120,2,0
182909,600,38900000,2023,47,1,0
182910,600,85900000,2023,118,3,0
182911,600,160000000,2009,299,4,2
182913,600,34500000,1987,59,1,0
182914,110,62500000,1967,102,3,0
182915,107,79000000,1965,100,3,0
182916,101,47500000,1945,62,2,0
182918,105,71500000,1959,107,2,0
182919,108,75900000,1983,134,2,0
182921,101,57900000,2019,58,1,0
182922,200,100000000,1961,166,3,2
182924,220,48900000,1985,70,2,0
182925,220,53100000,1945,71,1,0
182926,220,78500000,1932,123,5,0
182927,203,89500000,2006,123,3,0
182928,220,35000000,1984,68,2,0
182929,800,48900000,2004,95,2,0
182930,221,74000000,2004,112,2,0
182931,620,47750000,1984,131,3,2
182932,603,51750000,2003,87,2,0
182933,600,58250000,2017,96,2,0
182935,804,79000000,2016,134,3,2
182936,800,84000000,2016,148,3,1
182937,800,55100000,2023,90,2,0
182938,800,49600000,2023,80,2,0
182939,900,24900000,1942,65,2,0
182941,240,82000000,2017,166,3,1
182942,240,100000000,1971,239,4,2
182943,780,57000000,1982,171,2,2
182944,260,44000000,2019,74,2,0
182945,260,51000000,2007,141,2,0
182946,260,66700000,2007,128,3,1
182947,230,75500000,1987,156,3,1
182948,245,63500000,1980,208,4,2
182949,230,42000000,1984,84,2,0
182950,102,56000000,2020,56,1,0
182951,210,58000000,2022,70,1,0
182952,340,49500000,1973,209,4,0
182953,340,49500000,1973,209,1,0
182954,540,56500000,1974,198,4,2
182955,240,35900000,1959,91,2,0
182956,230,85900000,1972,203,6,2
182957,105,51000000,1960,77,2,0
182958,230,24600000,1945,74,1,0
182960,107,50000000,1978,50,1,0
182961,300,35500000,2021,56,1,0
182962,300,89900000,1948,187,6,2
182963,101,57500000,1931,70,1,0
182966,603,58000000,1998,127,3,0
182967,201,81300000,2022,106,2,0
182968,600,44000000,2021,56,1,0
182970,111,53000000,1974,108,2,0
182971,210,71900000,2023,81,2,0
182972,200,86000000,1967,106,3,0
182975,350,47200000,1993,132,3,1
182976,200,26300000,1978,89,2,0
182977,230,54500000,2004,120,3,0
182978,105,52500000,1965,72,1,0
182979,108,63500000,1968,79,2,0
182980,603,39800000,1971,90,3,0
182981,190,61500000,2023,91,3,1
182982,220,67000000,1991,109,3,0
182983,104,57900000,1960,74,2,0
182984,603,44000000,1969,109,3,0
182985,600,59500000,2017,96,2,0
182986,815,28000000,2004,151,3,1
182993,350,27830000,2022,54,1,0
182994,604,9500000,1978,490,5,0
182998,320,62411000,2023,135,3,2
182999,320,74751000,2023,108,4,2
183006,561,21500000,1957,183,4,2
183008,561,72000000,1969,155,5,2
183011,780,35500000,1956,89,3,0
183012,800,74000000,1973,167,3,2
183013,800,68400000,1989,148,3,1
183014,201,75000000,1997,132,2,0
183015,221,134000000,2022,175,4,1
183016,210,92000000,2020,108,3,0
183017,201,81200000,2001,123,3,0
183018,107,59000000,1957,87,1,0
183019,112,79900000,2023,104,3,0
183028,221,54500000,2016,64,1,0
183029,221,53000000,2015,69,1,0
183030,221,112000000,2003,182,4,1
183031,108,60000000,1960,115,3,1
183033,110,58000000,2022,63,1,0
183034,350,35000000,1965,148,4,2
183035,300,91200000,2002,159,3,1
183037,230,39500000,1948,61,1,0
183038,245,60000000,1973,229,4,2
183039,230,38300000,1942,86,2,2
183040,300,39000000,1953,109,2,0
183042,370,106562000,2023,252,2,1
183043,370,106562000,2023,252,2,1
183044,370,106562000,2023,252,2,1
183045,580,33500000,1955,85,2,0
183046,250,47000000,1975,109,3,2
183048,200,47000000,1984,102,3,0
183049,200,88900000,1965,138,4,0
183050,101,56500000,1945,72,1,0
183051,210,50661000,2017,122,3,0
183052,600,85900000,2023,118,2,0
183054,108,52500000,1969,50,1,0
183055,270,53000000,2015,67,1,0
183056,200,67500000,1978,226,5,2
183057,600,61500000,1971,121,4,1
183058,600,42000000,1976,87,3,0
183059,700,33300000,1986,57,2,1
183061,104,70000000,1959,86,3,0
183062,101,50500000,1923,57,1,1
183063,400,31000000,1935,61,1,0
183064,850,42500000,2019,80,2,1
183065,815,34000000,2002,62,1,0
183067,104,82500000,2022,104,3,0
183068,600,63400000,1914,152,5,0
183073,621,17000000,1992,68,2,0
183087,800,57000000,2023,99,3,1
183088,810,62000000,1948,93,3,2
183091,105,95000000,1956,144,2,0
183092,105,54000000,1949,93,2,0
183093,230,84500000,1965,192,4,2
183097,105,149000000,1950,237,6,0
183098,201,61500000,2022,70,1,0
183100,102,97900000,2022,127,3,0
183101,740,26400000,2023,44,1,0
183103,105,117000000,2014,125,2,0
183104,107,93000000,1990,127,3,0
183105,113,67000000,2003,109,3,0
183106,221,61600000,2002,94,2,0
183107,221,70500000,2023,90,3,0
183108,210,79900000,2022,96,2,0
183112,221,131000000,2000,202,3,0
183113,108,60000000,1963,111,3,0
183114,201,55000000,1996,81,2,0
183115,105,80500000,1950,100,2,0
183116,220,117900000,2009,136,2,0
183118,800,49900000,2023,78,3,0
183121,162,135000000,1995,211,5,2
183123,210,53900000,1984,59,1,1
183124,113,61900000,2023,59,2,0
183125,200,112000000,1974,228,4,1
183126,104,66900000,1949,105,2,2
183127,104,71000000,1960,104,3,0
183132,220,96000000,2005,154,2,0
183133,111,45000000,1973,62,1,0
183134,201,70750000,1996,118,3,0
183135,201,64900000,2022,73,1,0
183136,210,34800000,1992,95,3,0
183137,200,66300000,2017,83,1,0
183138,110,46000000,1966,66,1,0
183139,540,48000000,1971,176,3,2
183140,700,102000000,2008,249,4,2
183142,760,30000000,1976,168,5,2
183143,260,54900000,2018,94,2,0
183144,210,69000000,2022,80,3,0
183146,210,69000000,2022,80,3,0
183147,800,93300000,2023,180,4,1
183148,200,119000000,2018,122,2,0
183151,190,49400000,2019,85,2,0
183152,250,50000000,1941,155,3,2
183153,105,72000000,1931,127,3,0
183154,600,56000000,1959,110,2,0
183158,600,69000000,1963,146,4,1
183159,580,27000000,1939,111,4,2
183160,113,125500000,2023,190,4,1
183161,170,133500000,1969,205,5,1
183162,111,49700000,1980,74,1,0
183163,220,52500000,1969,80,1,0
183166,300,56000000,1948,148,2,0
183167,200,73500000,2021,93,2,0
183168,113,72900000,2016,114,3,0
183169,103,59900000,1985,76,1,0
183170,112,90000000,1991,134,3,1
183171,113,74000000,2016,119,2,0
183172,210,64500000,2018,72,1,0
183173,107,63900000,1957,85,2,0
183175,221,65000000,2002,103,3,0
183177,112,85000000,1997,132,3,0
183178,203,66900000,2006,96,2,0
183179,221,116000000,1986,154,3,1
183180,301,44500000,2023,70,2,0
183181,301,46500000,2023,72,2,0
183182,260,73800000,1999,139,3,1
183183,260,92000000,1990,222,4,2
183184,301,42900000,2023,69,2,0
183185,230,90000000,1975,193,4,2
183186,250,49900000,2021,95,3,1
183188,230,67000000,1999,145,2,1
183189,210,98900000,2022,130,3,0
183190,108,54300000,1969,50,1,0
183191,740,38000000,1968,168,4,0
183194,200,88000000,1966,133,4,0
183195,104,62500000,1958,85,1,0
183196,200,152000000,1967,272,6,2
183201,108,49900000,1966,72,1,0
183202,621,40000000,1958,203,5,2
183203,800,28100000,1946,67,2,0
183207,108,81000000,1983,126,1,0
183208,800,88000000,1969,192,5,2
183209,108,20732000,2007,105,2,0
183210,620,69000000,2018,182,4,2
183212,105,55000000,1957,71,1,0
183213,201,72000000,2003,102,2,0
183214,111,44500000,1973,63,1,0
183215,621,26000000,1940,78,2,2
183216,221,51900000,2023,64,1,0
183218,112,66000000,1988,100,2,0
183219,104,48500000,1946,57,1,0
183221,210,165000000,2007,231,3,1
183222,107,53000000,1929,109,3,0
183223,200,125000000,1963,207,5,1
183224,112,79900000,1990,147,3,0
183225,103,65000000,1984,88,2,0
183226,104,69500000,1960,106,3,0
183227,101,70000000,1928,92,2,0
183228,203,68300000,2007,101,2,0
183230,105,74900000,2023,89,2,0
183231,270,75900000,2015,108,2,0
183232,210,148000000,1973,229,4,2
183233,203,90000000,2014,123,3,0
183234,200,59900000,1982,86,2,0
183235,112,124000000,1985,194,4,2
183236,201,92000000,1999,156,2,0
183237,201,72000000,1999,100,2,0
183238,105,44900000,1947,43,2,0
183240,108,56880000,1962,54,2,0
183241,210,169500000,2002,248,5,2
183242,203,92000000,2006,129,3,0
183243,107,36950000,1988,69,1,0
183244,210,76900000,2022,99,3,0
183245,112,70000000,1992,107,3,0
183247,270,88500000,2019,128,4,0
183248,101,320000000,1936,382,8,0
183249,210,84000000,2016,122,3,0
183252,201,72000000,2013,94,2,0
183253,210,74000000,2023,90,2,0
183254,103,58500000,1960,84,2,0
183255,220,58800000,1971,92,2,0
183256,104,59500000,2006,69,1,0
183257,210,195000000,2020,245,5,1
183258,200,92000000,1967,156,3,1
183259,108,75000000,1959,109,3,1
183261,105,94000000,2023,121,3,0
183264,112,128900000,1986,219,5,2
183266,108,71900000,1963,118,3,0
183267,104,70900000,2023,92,2,0
183268,102,61900000,2022,62,1,0
183269,203,85000000,2023,193,5,1
183270,102,124400000,2022,140,3,0
183271,107,63500000,1939,75,1,0
183272,105,48500000,1951,80,2,0
183273,101,52700000,2014,49,2,0
183274,105,52500000,1939,66,2,0
183275,112,111000000,1992,165,2,1
183276,101,49500000,1938,54,1,0
183277,108,73500000,1968,97,2,0
183278,220,73000000,1971,156,4,0
183279,105,106100000,2001,134,3,0
183280,101,51500000,1937,65,1,0
183282,220,64900000,2005,77,1,0
183283,220,84000000,2013,109,2,0
183284,108,92000000,1964,173,3,0
183285,104,68300000,2020,83,2,0
183286,107,60000000,1946,84,2,0
183287,110,58500000,1968,102,3,0
183288,270,63000000,2017,94,3,0
183289,112,113000000,1987,172,3,1
183290,109,58000000,1982,99,2,0
183292,108,56500000,1968,58,1,0
183294,740,54000000,1971,169,3,2
183295,221,65900000,2000,98,2,0
183296,113,87000000,2008,118,2,0
183297,220,76150000,2023,79,1,0
183299,112,61900000,1997,92,2,0
183300,260,60000000,2020,104,3,1
183301,260,56800000,2019,101,3,0
183302,260,46000000,2021,74,2,0
183303,800,90300000,1958,186,5,2
183304,190,53500000,2023,92,3,0
183305,113,84500000,2004,133,3,0
183306,109,47000000,1968,74,1,0
183307,800,59100000,2023,101,2,0
183308,800,63400000,1958,155,3,0
183309,113,80300000,2020,111,3,0
183310,800,62800000,1958,145,3,0
183311,221,115000000,1996,202,4,0
183312,600,41000000,1920,94,2,0
183313,600,29600000,2019,40,1,0
183314,270,79000000,2020,124,2,0
183315,221,62500000,2023,79,2,0
183316,600,98500000,2016,168,4,0
183317,600,115000000,1952,260,4,2
183318,600,65000000,2017,97,2,0
183320,815,55800000,2023,95,3,0
183321,105,63500000,1957,100,3,0
183322,210,99000000,2018,180,3,0
183323,201,107000000,1995,128,3,2
183324,201,73000000,2000,97,2,0
183326,210,58000000,2022,64,1,0
183328,203,70000000,1970,175,5,2
183330,300,120000000,2009,241,4,2
183331,300,42000000,1976,93,2,0
183332,600,42500000,1972,84,2,0
183333,603,19000000,1969,109,3,0
183334,620,48500000,1990,138,5,1
183335,620,67000000,1976,185,4,2
183336,310,53500000,2022,89,2,0
183337,310,126000000,2020,204,3,2
183338,300,42900000,2023,53,1,0
183339,190,76900000,2006,181,4,2
183341,230,53000000,1978,111,2,0
183342,113,132000000,2002,197,2,1
183347,230,91085000,1970,276,6,2
183348,730,103000000,2023,210,3,1
183350,230,70000000,1977,170,4,1
183351,112,50500000,1992,74,1,0
183352,112,141000000,1990,182,4,2
183353,105,49500000,1947,82,1,0
183355,104,67500000,1960,88,2,0
183356,210,74000000,2023,90,2,0
183357,210,299000000,2023,353,3,0
183361,210,62500000,2023,70,2,0
183362,210,62500000,2023,70,2,0
183363,101,57000000,1918,80,2,0
183364,200,104900000,1994,152,4,0
183365,112,60200000,1994,87,2,0
183366,210,71500000,1992,99,3,0
183367,800,96000000,2021,172,3,1
183368,815,51000000,1957,115,2,0
183371,203,80000000,2004,120,3,0
183372,113,90000000,2010,146,4,0
183373,200,87000000,1969,135,4,0
183374,108,55800000,1965,71,2,0
183388,210,325000000,2008,329,5,2
183390,210,350000000,2008,347,4,2
183391,200,73000000,2020,108,2,0
183392,101,56900000,1937,72,1,0
183393,113,67500000,2016,92,2,0
183394,600,51000000,1947,136,4,0
183395,101,42500000,1920,38,1,0
183396,101,50500000,1936,59,1,0
183397,400,54000000,1975,188,3,1
183398,600,51000000,2007,91,2,0
183399,603,40000000,1980,72,2,0
183400,620,35000000,1950,98,2,0
183401,200,50500000,1972,75,1,0
183403,600,57500000,1949,75,1,0
183405,108,105500000,1966,165,3,2
183406,110,123500000,1979,251,6,1
183408,800,61900000,2022,94,3,1
183409,250,38000000,1981,108,4,0
183410,112,47986000,2021,64,3,0
183411,112,55500000,1994,76,2,0
183412,815,43800000,2023,70,2,0
183413,104,56500000,1959,75,2,0
183415,221,170000000,2003,290,5,2
183416,170,53200000,1987,55,1,0
183418,603,40500000,1994,77,2,0
183419,800,62500000,2022,98,3,1
183420,260,48500000,2020,104,2,0
183421,245,28000000,1940,83,2,0
183422,210,110000000,2008,141,2,0
183423,108,91000000,1977,129,4,0
183424,810,50500000,2018,73,1,0
183425,260,52500000,2022,88,2,0
183426,105,84500000,2016,96,2,0
183427,600,46000000,1968,95,3,0
183430,245,67700000,2019,156,3,1
183431,221,154900000,1990,268,6,2
183432,260,70000000,2021,120,3,1
183433,230,53500000,1958,159,2,0
183434,301,140000000,1987,442,5,2
183435,300,59500000,2020,79,1,0
183436,450,12500000,1927,103,3,2
183437,470,30000000,1973,129,4,2
183438,470,22500000,1982,91,2,1
183439,107,138000000,1939,157,3,0
183442,200,22250000,1979,62,1,0
183443,105,79900000,2000,102,2,0
183451,810,89000000,1999,193,3,2
183452,820,59000000,1960,195,5,2
183453,820,40000000,1973,143,3,1
183454,800,50000000,2019,83,2,0
183455,245,70500000,1981,189,5,2
183456,245,74500000,2004,207,4,2
183457,240,58000000,1990,104,3,1
183458,113,123500000,2023,188,5,1
183459,270,74000000,1997,133,2,0
183460,270,84000000,1997,149,3,0
183461,230,36900000,1980,68,2,0
183462,250,63000000,2023,105,2,1
183463,540,20500000,1953,86,2,0
183464,540,28500000,1980,104,3,1
183465,230,64000000,1955,124,2,2
183466,230,80000000,2001,160,4,1
183467,260,54000000,1994,88,2,0
183470,221,68000000,2023,91,3,0
183471,201,81000000,1993,107,3,0
183472,900,31500000,1975,67,1,0
183473,600,69900000,1949,84,2,0
183474,600,58500000,2019,94,2,0
183475,230,48000000,1991,82,2,0
183476,221,56900000,2023,69,1,0
183478,201,64500000,1993,83,2,0
183479,101,46000000,1936,59,1,0
183480,210,80500000,2023,102,4,0
183481,270,88000000,2008,136,3,0
183482,200,104500000,2019,136,3,0
183483,109,45000000,1974,71,1,0
183484,425,37500000,1956,173,6,2
183485,105,47000000,1944,89,2,0
183486,112,101000000,1995,136,2,1
183489,108,64500000,1965,106,3,0
183490,105,30500000,1939,29,1,0
